Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","223112.86","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","58.15","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","235500","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","50174.68","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","36159.61","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","2546.99","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5165","Autres utilisations (non alimentaire)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","0","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","246968.07","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","300","Grèce","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","g/personne/jour","64.78","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","531","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6230","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3995.4","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","g/personne/jour","90.52","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","510.24","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","6663","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","4162.51","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","g/personne/jour","93.6","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","534","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","6380","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","4330.08","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","g/personne/jour","96.67","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","538.59","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5129.04","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5667.62","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","125.56","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","421.17","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","5782.31","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","0.14","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","5803.34","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","308","Grenade","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","g/personne/jour","127.59","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","232480.63","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","123620.05","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2053.91","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3600","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","329017.11","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","g/personne/jour","54.37","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","228146.22","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","125659.68","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3158.45","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3800","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","325807.3","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","g/personne/jour","52.97","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","342169","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","130383.62","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","2425.97","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","62562","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","376792","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","g/personne/jour","60.35","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","427583","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","125364.69","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","1155.62","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","73367","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","441868","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","69.72","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","342169","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","135837.32","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","889.66","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5023","Transformés","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","64041","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","385701","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","320","Guatemala","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","g/personne/jour","60.01","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","14991","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","31501.45","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23256.58","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","g/personne/jour","5.21","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","10559","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","37328.15","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","25209.21","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","g/personne/jour","5.5","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","11192","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","34076.03","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","24.94","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","30072.73","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","g/personne/jour","6.4","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","12100.32","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","49447.34","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","61547.66","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","12.77","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","14996.93","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","58354.37","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","73351.3","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","324","Guinée","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","g/personne/jour","14.85","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2571.61","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4205.58","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6777.19","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","g/personne/jour","9.88","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","2621.43","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","3501.89","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","6123.31","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","g/personne/jour","8.72","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","3055.91","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","2834.42","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","5890.33","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","g/personne/jour","8.19","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2990.72","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","2776.88","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","5767.6","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","7.84","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","3076.86","I","Valeur imputée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","2936.35","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","6013.21","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","624","Guinée-Bissau","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","g/personne/jour","7.99","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","30668.02","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","81.31","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.06","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","30749.27","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","g/personne/jour","110.38","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","41920","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","108.2","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","tonnes","42028.2","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2018","2018","g/personne/jour","146.59","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","38729.19","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","127.91","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","tonnes","38857.1","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2019","2019","g/personne/jour","133.28","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","42748","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","3.16","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","0.44","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","tonnes","42750.72","E","Valeur estimée",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","665","Disponibilité alimentaire en quantité (g/personne/jour)","21121","Viande, poulet, fraîche ou réfrigérée","2020","2020","g/personne/jour","146.92","X","Ciffre de sources internationales","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5510","Production","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","48945","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","4.58","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","1.05","A","Chiffre officiel",""
"SCL","Compte Disponibilités et Utilisations (CDU) (2010-)","328","Guyana","5141","Disponibilité alimentaire en quantité (tonnes)","21121","Viande, poulet, fraîche ou réfrigérée","2021","2021","tonnes","48948.54","E","Valeur estimée",""
